TimeStamp,TurbID,Day,Wspd,Wdir,Etmp,Itmp,Ndir,Prtv,Patv
2023-01-06 07:30:00,47,6,4.08,-0.2,16.12,24.0,84.0,-50.0,264.65
2023-01-06 07:45:00,47,6,5.26,-7.21,16.13,24.08,94.5,-124.5,343.3
2023-01-06 08:00:00,47,6,3.93,-5.12,15.56,23.85,68.5,-46.5,145.4
2023-01-06 08:15:00,47,6,3.76,2.39,15.81,23.85,79.0,-29.5,149.4
2023-01-06 08:30:00,47,6,4.28,5.01,15.88,23.98,68.5,-45.0,243.07
2023-01-06 08:45:00,47,6,2.67,-0.1,15.88,23.77,79.0,-34.0,124.2
2023-01-06 09:00:00,47,6,2.48,-0.2,15.75,23.85,79.0,-17.5,93.16
2023-01-06 09:15:00,47,6,4.65,5.3,15.88,23.85,68.5,-48.5,235.66
2023-01-06 09:30:00,47,6,3.06,-1.4,16.37,23.9,79.0,-34.25,147.67
2023-01-06 09:45:00,47,6,3.15,0.6,16.5,24.05,79.0,-21.13,94.43
2023-01-06 10:00:00,47,6,2.06,4.61,16.75,24.27,79.0,-27.38,90.78
2023-01-06 10:15:00,47,6,2.08,5.4,17.13,24.7,92.0,0.7,76.73
2023-01-06 10:30:00,47,6,1.87,1.9,17.62,24.88,104.5,-13.06,55.14
2023-01-06 10:45:00,47,6,2.0,1.6,17.87,25.15,104.5,-8.69,49.06
2023-01-06 11:00:00,47,6,2.4,0.4,18.37,25.52,104.5,-13.88,73.11
2023-01-06 11:15:00,47,6,1.81,4.29,18.75,26.05,117.0,-1.4,-1.0
2023-01-06 11:30:00,47,6,1.31,-4.88,19.25,26.58,104.5,-3.19,-12.43
2023-01-06 11:45:00,47,6,1.08,13.77,19.75,26.88,91.5,-2.09,-5.1
2023-01-06 12:00:00,47,6,0.95,-1.01,20.88,28.75,92.0,-0.3,0.0
2023-01-06 12:15:00,47,6,1.13,7.8,22.12,30.55,92.0,-0.3,0.0
2023-01-06 12:30:00,47,6,0.34,-5.21,22.37,31.0,92.0,-0.3,0.0
2023-01-06 12:45:00,47,6,0.52,111.38,23.25,31.52,92.0,-0.3,0.0
2023-01-06 13:00:00,47,6,1.05,76.52,23.87,31.9,92.0,-0.3,0.0
2023-01-06 13:15:00,47,6,1.93,96.28,24.37,32.35,92.0,-0.3,0.0
2023-01-06 13:30:00,47,6,1.55,91.2,25.12,32.05,92.0,-0.3,0.0
2023-01-06 13:45:00,47,6,1.7,93.86,25.12,32.95,92.0,-0.3,0.0
2023-01-06 14:00:00,47,6,0.92,-99.18,25.37,33.2,92.0,-0.3,0.0
2023-01-06 14:15:00,47,6,2.38,134.16,26.0,33.1,92.0,-0.3,0.0
2023-01-06 14:30:00,47,6,0.61,71.86,26.25,33.1,92.0,-0.3,0.0
2023-01-06 14:45:00,47,6,1.44,91.44,26.25,33.3,92.0,-0.3,0.0
2023-01-06 15:00:00,47,6,1.02,43.71,27.12,33.0,208.0,-0.3,0.0
2023-01-06 15:15:00,47,6,1.09,21.63,26.62,33.7,208.0,-0.3,0.0
2023-01-06 15:30:00,47,6,1.95,36.27,26.87,33.2,208.0,-0.3,0.0
2023-01-06 15:45:00,47,6,1.95,58.76,26.62,33.2,208.0,-0.3,0.0
2023-01-06 16:00:00,47,6,0.85,46.72,26.62,32.95,208.0,-0.3,0.0
2023-01-06 16:15:00,47,6,4.75,59.69,26.62,32.85,208.0,-0.3,0.0
2023-01-06 16:30:00,47,6,1.77,79.68,26.87,32.5,208.0,-0.3,0.0
2023-01-06 16:45:00,47,6,2.98,39.04,26.75,32.5,208.0,-0.3,0.0
2023-01-06 17:00:00,47,6,2.05,11.27,26.63,32.65,208.0,-0.3,0.0
2023-01-06 17:15:00,47,6,3.59,7.79,26.75,32.4,208.0,-0.3,0.0
2023-01-06 17:30:00,47,6,2.02,-20.34,26.87,32.6,241.0,0.3,8.75
2023-01-06 17:45:00,47,6,3.84,38.92,26.38,32.35,221.0,-0.3,0.0
2023-01-06 18:00:00,47,6,1.48,13.29,25.63,31.42,231.0,-1.0,-16.03
2023-01-06 18:15:00,47,6,1.45,-34.3,25.87,31.77,231.0,-0.3,0.0
2023-01-06 18:30:00,47,6,1.75,14.79,26.0,31.83,231.0,-0.3,0.0
2023-01-06 18:45:00,47,6,1.26,-2.0,25.75,31.73,231.0,-0.3,0.0
2023-01-06 19:00:00,47,6,1.08,-27.49,25.5,31.15,231.0,-0.3,0.0
2023-01-06 19:15:00,47,6,2.38,-30.59,24.87,30.6,208.0,-0.3,0.0
2023-01-06 19:30:00,47,6,1.95,19.41,24.62,30.5,182.0,-0.3,0.0
2023-01-06 19:45:00,47,6,1.81,16.67,24.25,30.45,182.0,-0.3,0.0
2023-01-06 20:00:00,47,6,2.03,-13.59,24.0,30.27,182.0,-0.3,0.0
2023-01-06 20:15:00,47,6,1.4,-32.9,24.0,29.88,182.0,-0.3,0.0
2023-01-06 20:30:00,47,6,2.06,-43.16,23.75,29.58,182.0,-0.3,0.0
2023-01-06 20:45:00,47,6,1.45,-37.07,23.63,29.52,182.0,-0.3,0.0
2023-01-06 21:00:00,47,6,1.31,-34.19,23.63,29.38,182.0,-0.3,0.0
2023-01-06 21:15:00,47,6,3.82,9.59,23.73,29.7,128.0,18.5,127.76
2023-01-06 21:30:00,47,6,3.22,2.7,24.25,31.5,128.0,-26.25,119.06
2023-01-06 21:45:00,47,6,6.88,-5.72,23.0,28.85,128.0,-109.5,545.77
2023-01-06 22:00:00,47,6,6.64,-3.51,22.63,28.8,120.0,-120.0,635.14
2023-01-06 22:15:00,47,6,6.27,1.9,22.25,28.52,111.5,-90.0,454.65
2023-01-06 22:30:00,47,6,7.24,4.29,22.12,28.5,111.5,-128.0,665.22
2023-01-06 22:45:00,47,6,5.7,-4.78,21.68,28.88,111.5,-91.5,576.27
2023-01-06 23:00:00,47,6,6.48,-2.4,21.25,29.6,111.5,-123.0,867.17
2023-01-06 23:15:00,47,6,7.01,1.3,21.25,29.92,102.5,-147.0,816.38
2023-01-06 23:30:00,47,6,6.42,-3.01,21.13,29.95,102.5,-126.5,611.08
2023-01-06 23:45:00,47,6,7.18,-4.28,21.0,29.65,94.0,-134.0,828.47
2023-01-07 00:00:00,47,7,7.73,-0.4,20.75,29.63,85.5,-163.0,929.77
2023-01-07 00:15:00,47,7,7.62,-0.3,21.12,30.08,85.5,-86.5,854.99
2023-01-07 00:30:00,47,7,6.97,-4.29,20.75,30.27,85.5,-151.0,782.32
2023-01-07 00:45:00,47,7,7.57,-5.31,20.86,30.42,85.5,-210.0,966.32
2023-01-07 01:00:00,47,7,6.7,1.8,20.63,30.58,76.5,-136.0,782.32
2023-01-07 01:15:00,47,7,6.83,-3.4,20.5,30.55,76.5,-121.5,903.71
2023-01-07 01:30:00,47,7,7.25,-5.09,20.38,30.6,76.5,-135.0,863.9
2023-01-07 01:45:00,47,7,6.04,0.8,20.37,30.65,76.5,-81.5,764.84
2023-01-07 02:00:00,47,7,7.08,3.69,20.24,30.58,68.0,-85.0,792.84
2023-01-07 02:15:00,47,7,6.06,2.9,20.0,30.58,68.0,2.89,664.81
2023-01-07 02:30:00,47,7,6.16,2.6,20.12,30.45,68.0,17.88,564.84
2023-01-07 02:45:00,47,7,6.94,-0.7,19.99,30.33,68.0,-68.0,675.51
2023-01-07 03:00:00,47,7,6.46,0.2,19.75,30.1,68.0,49.0,595.49
2023-01-07 03:15:00,47,7,5.69,1.7,19.38,29.67,68.0,-52.0,543.49
2023-01-07 03:30:00,47,7,6.13,-1.09,19.37,29.52,68.0,-58.0,568.84
2023-01-07 03:45:00,47,7,6.58,-2.51,19.13,29.55,68.0,-139.0,708.84
2023-01-07 04:00:00,47,7,6.4,0.2,19.12,29.13,68.0,-38.75,583.51
2023-01-07 04:15:00,47,7,6.32,-0.1,19.0,29.1,68.0,-36.0,603.49
2023-01-07 04:30:00,47,7,7.38,-5.4,18.87,28.95,68.0,-36.0,668.84
2023-01-07 04:45:00,47,7,6.88,-3.0,18.63,28.77,68.0,-50.75,707.49
2023-01-07 05:00:00,47,7,6.79,-0.5,18.62,28.73,68.0,-21.5,650.64
2023-01-07 05:15:00,47,7,6.78,6.72,18.75,28.58,68.0,-43.75,525.99
2023-01-07 05:30:00,47,7,4.91,-0.7,18.5,28.23,76.5,-59.5,410.6
2023-01-07 05:45:00,47,7,5.74,-1.51,18.25,28.1,85.0,-64.5,443.9
2023-01-07 06:00:00,47,7,7.56,1.4,18.5,28.05,85.5,-149.0,733.2
2023-01-07 06:15:00,47,7,5.43,0.9,17.88,27.52,85.5,-139.0,371.25
2023-01-07 06:30:00,47,7,5.07,-3.5,17.5,27.05,85.5,-160.0,305.21
2023-01-07 06:45:00,47,7,6.69,-5.0,17.5,27.02,94.0,-117.5,578.41
2023-01-07 07:00:00,47,7,3.66,-6.59,17.12,26.25,85.5,-19.0,184.28
2023-01-07 07:15:00,47,7,4.66,-8.05,17.0,26.15,74.5,-45.5,209.63
2023-01-07 07:30:00,47,7,3.44,-2.19,17.0,26.1,74.5,-20.0,86.3
2023-01-07 07:45:00,47,7,2.91,-10.22,17.12,25.75,64.0,-15.25,61.15
2023-01-07 08:00:00,47,7,3.82,6.88,17.13,25.63,53.75,-34.0,149.24
2023-01-07 08:15:00,47,7,3.86,2.3,17.25,25.6,64.0,-37.5,168.23
2023-01-07 08:30:00,47,7,2.61,-2.19,17.38,25.52,53.75,-35.0,144.15
2023-01-07 08:45:00,47,7,2.72,-0.4,17.62,25.52,64.0,-14.19,81.57
2023-01-07 09:00:00,47,7,2.34,0.2,18.0,25.8,64.0,-9.75,54.54
2023-01-07 09:15:00,47,7,1.15,-3.0,18.12,25.45,64.0,-0.3,0.0
2023-01-07 09:30:00,47,7,0.89,-28.51,19.12,28.7,64.0,-0.3,0.0
2023-01-07 09:45:00,47,7,0.91,-29.05,19.37,28.95,64.0,-0.3,0.0
2023-01-07 10:00:00,47,7,0.43,-22.68,19.75,29.42,64.0,-0.3,0.0
2023-01-07 10:15:00,47,7,0.84,94.68,20.62,30.08,64.0,-0.3,0.0
2023-01-07 10:30:00,47,7,0.99,135.12,21.0,30.42,64.0,-0.3,0.0
2023-01-07 10:45:00,47,7,2.72,113.2,21.25,30.05,64.0,-0.3,0.0
2023-01-07 11:00:00,47,7,2.8,30.0,21.25,29.83,196.0,-0.3,0.0
2023-01-07 11:15:00,47,7,2.08,9.41,19.63,27.33,217.0,0.0,0.0
2023-01-07 11:30:00,47,7,4.05,7.2,20.59,28.75,228.0,26.63,181.44
2023-01-07 11:45:00,47,7,3.97,-5.79,19.37,26.95,239.0,5.78,145.06
2023-01-07 12:00:00,47,7,5.47,15.31,19.63,26.9,246.0,-52.25,217.42
2023-01-07 12:15:00,47,7,5.8,5.29,20.0,27.02,251.0,-43.0,223.87
2023-01-07 12:30:00,47,7,6.52,8.29,20.26,26.98,268.0,-42.25,226.85
2023-01-07 12:45:00,47,7,7.0,-20.08,21.25,28.88,270.0,-0.3,0.0
2023-01-07 13:00:00,47,7,5.56,-8.91,22.5,29.27,270.0,-0.3,0.0
2023-01-07 13:15:00,47,7,8.19,-8.76,22.62,29.02,270.0,-0.3,0.0
2023-01-07 13:30:00,47,7,8.88,-7.53,23.0,29.25,270.0,-0.3,0.0
2023-01-07 13:45:00,47,7,8.88,-5.52,23.25,29.42,270.0,-0.3,0.0
2023-01-07 14:00:00,47,7,8.69,-12.3,23.25,29.7,270.0,-0.3,0.0
2023-01-07 14:15:00,47,7,6.84,-15.6,23.75,29.73,270.0,-0.3,0.0
2023-01-07 14:30:00,47,7,7.84,-14.11,24.12,30.02,270.0,-0.3,0.0
2023-01-07 14:45:00,47,7,8.95,-8.03,23.25,28.5,258.0,-45.25,214.59
2023-01-07 15:00:00,47,7,8.69,8.22,23.33,28.58,241.0,-36.5,224.53
2023-01-07 15:15:00,47,7,8.13,19.23,24.0,29.1,260.0,-0.3,0.0
2023-01-07 15:30:00,47,7,10.13,7.52,24.62,30.25,260.0,-0.3,0.0
2023-01-07 15:45:00,47,7,8.88,14.57,25.0,30.33,260.0,-0.3,0.0
2023-01-07 16:00:00,47,7,8.44,27.46,25.0,30.42,260.0,-0.3,0.0
2023-01-07 16:15:00,47,7,8.94,36.51,24.62,30.0,260.0,-0.3,0.0
2023-01-07 16:30:00,47,7,9.25,35.3,24.62,29.85,260.0,-0.3,0.0
2023-01-07 16:45:00,47,7,7.38,34.75,24.37,29.65,260.0,-0.3,0.0
2023-01-07 17:00:00,47,7,9.94,31.6,24.37,29.73,260.0,-0.3,0.0
2023-01-07 17:15:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 17:30:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 17:45:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 18:00:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 18:15:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 18:30:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 18:45:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 19:00:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 19:15:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 19:30:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 19:45:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 20:00:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 20:15:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 20:30:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 20:45:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 21:00:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 21:15:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 21:30:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 21:45:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 22:00:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 22:15:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 22:30:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 22:45:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 23:00:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 23:15:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 23:30:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-07 23:45:00,47,7,9.31,38.04,24.12,29.35,260.0,-0.3,0.0
2023-01-01 00:00:00,48,1,3.21,7.72,16.75,20.65,272.0,-26.63,140.47
2023-01-01 00:15:00,48,1,3.27,5.03,16.63,20.55,272.0,-24.0,113.57
2023-01-01 00:30:00,48,1,1.7,10.51,16.5,20.4,272.0,-5.38,31.43
2023-01-01 00:45:00,48,1,1.33,8.78,16.37,20.48,272.0,0.3,1.8
2023-01-01 01:00:00,48,1,1.5,38.32,15.81,21.55,284.0,-0.3,0.0
2023-01-01 01:15:00,48,1,1.62,58.07,16.12,21.67,284.0,-0.3,0.0
2023-01-01 01:30:00,48,1,1.97,69.06,15.81,21.75,284.0,-0.3,0.0
2023-01-01 01:45:00,48,1,2.55,-18.82,15.62,21.52,378.0,-0.3,0.0
2023-01-01 02:00:00,48,1,3.42,8.05,16.25,22.75,360.0,-0.3,0.0
2023-01-01 02:15:00,48,1,4.82,0.2,16.5,22.63,350.0,-60.0,283.02
2023-01-01 02:30:00,48,1,3.95,3.1,15.0,19.02,350.0,-40.0,206.86
2023-01-01 02:45:00,48,1,3.63,-2.6,14.5,18.7,360.0,-35.0,176.19
2023-01-01 03:00:00,48,1,4.16,-6.51,14.31,18.45,360.0,-62.75,254.53
2023-01-01 03:15:00,48,1,4.5,-4.22,13.88,18.25,350.0,-51.0,238.84
2023-01-01 03:30:00,48,1,4.02,-6.62,13.75,18.15,350.0,-46.75,208.86
2023-01-01 03:45:00,48,1,4.04,-4.1,13.38,18.05,350.0,-45.5,196.51
2023-01-01 04:00:00,48,1,3.58,-7.81,13.19,17.7,350.0,-47.5,179.53
2023-01-01 04:15:00,48,1,2.01,4.89,13.06,17.6,350.0,-25.5,83.43
2023-01-01 04:30:00,48,1,2.44,9.05,12.88,17.48,350.0,-30.0,92.92
2023-01-01 04:45:00,48,1,3.05,4.2,12.75,17.02,350.0,1.0,111.92
2023-01-01 05:00:00,48,1,3.44,-11.9,12.75,17.2,350.0,-27.75,119.09
2023-01-01 05:15:00,48,1,2.83,-8.4,12.62,16.98,350.0,-21.5,99.77
2023-01-01 05:30:00,48,1,3.33,-8.77,12.56,16.88,350.0,-26.25,131.53
2023-01-01 05:45:00,48,1,3.53,-2.8,12.53,16.77,350.0,13.5,150.51
2023-01-01 06:00:00,48,1,3.81,-3.81,12.5,16.8,350.0,-34.0,183.84
2023-01-01 06:15:00,48,1,5.85,-6.88,12.25,16.83,340.0,-105.5,535.44
2023-01-01 06:30:00,48,1,7.9,4.39,12.5,16.6,332.0,-70.5,406.64
2023-01-01 06:45:00,48,1,9.32,1.7,12.06,15.52,332.0,-55.0,269.93
2023-01-01 07:00:00,48,1,9.61,4.88,11.75,15.2,332.0,-43.0,387.31
2023-01-01 07:15:00,48,1,7.32,-2.6,11.75,15.51,332.0,-62.5,383.38
2023-01-01 07:30:00,48,1,5.62,-4.2,11.56,16.6,332.0,-93.0,585.02
2023-01-01 07:45:00,48,1,5.78,-0.1,11.38,16.63,322.0,-106.5,583.15
2023-01-01 08:00:00,48,1,6.01,2.6,11.38,16.92,322.0,-116.0,589.52
2023-01-01 08:15:00,48,1,5.9,1.1,11.38,16.77,322.0,-109.0,555.9
2023-01-01 08:30:00,48,1,5.96,0.2,11.69,16.9,322.0,-122.5,608.72
2023-01-01 08:45:00,48,1,7.16,0.9,11.75,17.23,322.0,-148.0,671.54
2023-01-01 09:00:00,48,1,5.77,3.81,12.0,17.45,322.0,-115.5,518.61
2023-01-01 09:15:00,48,1,4.68,4.2,12.38,17.08,332.0,-12.38,220.25
2023-01-01 09:30:00,48,1,5.3,-0.3,12.56,17.2,340.0,-68.0,343.07
2023-01-01 09:45:00,48,1,4.58,6.61,13.0,17.42,340.0,-49.75,245.19
2023-01-01 10:00:00,48,1,5.51,1.8,13.38,17.63,348.0,-64.0,222.71
2023-01-01 10:15:00,48,1,4.29,-9.57,13.69,17.98,358.0,-44.5,219.82
2023-01-01 10:30:00,48,1,5.53,-12.3,14.0,18.08,364.0,-46.5,232.46
2023-01-01 10:45:00,48,1,4.66,-6.53,14.06,17.98,386.0,-62.0,302.23
2023-01-01 11:00:00,48,1,5.25,-9.06,14.31,18.08,378.0,-63.25,315.75
2023-01-01 11:15:00,48,1,6.28,-2.61,14.56,18.08,386.0,-52.5,311.17
2023-01-01 11:30:00,48,1,6.07,-13.01,14.81,18.3,386.0,-47.75,226.75
2023-01-01 11:45:00,48,1,6.96,1.4,15.12,18.52,386.0,-21.5,239.09
2023-01-01 12:00:00,48,1,8.07,3.61,15.25,18.5,388.0,-65.5,311.65
2023-01-01 12:15:00,48,1,7.53,-2.19,15.38,19.08,376.0,-47.0,228.36
2023-01-01 12:30:00,48,1,3.91,-10.04,15.75,19.13,402.0,-58.5,224.1
2023-01-01 12:45:00,48,1,5.71,-10.72,16.0,19.48,382.0,-43.0,219.13
2023-01-01 13:00:00,48,1,5.21,19.3,16.62,19.65,384.0,-46.0,226.85
2023-01-01 13:15:00,48,1,5.96,-10.23,16.88,20.1,388.0,0.3,220.45
2023-01-01 13:30:00,48,1,5.99,-13.2,17.0,20.48,372.0,-45.5,224.96
2023-01-01 13:45:00,48,1,6.04,-6.72,17.5,21.0,374.0,-106.0,530.05
2023-01-01 14:00:00,48,1,4.79,5.89,17.87,21.25,396.0,-74.5,339.4
2023-01-01 14:15:00,48,1,4.62,-9.03,18.0,21.8,378.0,-47.5,238.04
2023-01-01 14:30:00,48,1,2.38,0.5,18.38,22.08,366.0,-9.5,86.52
2023-01-01 14:45:00,48,1,2.0,-1.01,18.75,22.42,404.0,-9.5,52.26
2023-01-01 15:00:00,48,1,4.29,-2.2,19.04,22.6,410.0,-46.5,260.73
2023-01-01 15:15:00,48,1,1.67,9.06,19.13,22.55,398.0,-2.09,14.19
2023-01-01 15:30:00,48,1,2.06,18.87,19.5,22.73,390.0,-14.19,87.85
2023-01-01 15:45:00,48,1,2.0,9.56,19.5,22.8,362.0,-0.3,0.0
2023-01-01 16:00:00,48,1,1.6,22.71,20.75,25.65,390.0,-0.3,-13.11
2023-01-01 16:15:00,48,1,1.45,-51.38,21.0,26.58,410.0,-0.3,0.0
2023-01-01 16:30:00,48,1,3.44,-41.4,21.62,26.4,410.0,-0.3,0.0
2023-01-01 16:45:00,48,1,1.12,27.05,22.12,26.52,410.0,-0.3,0.0
2023-01-01 17:00:00,48,1,0.94,-62.25,22.25,26.3,410.0,-0.3,0.0
2023-01-01 17:15:00,48,1,2.39,-36.61,22.62,26.02,410.0,-0.3,0.0
2023-01-01 17:30:00,48,1,1.61,-16.17,22.75,26.42,410.0,-0.3,0.0
2023-01-01 17:45:00,48,1,1.95,-21.34,22.88,26.58,410.0,-0.3,0.0
2023-01-01 18:00:00,48,1,0.67,4.9,22.88,26.55,410.0,-0.3,0.0
2023-01-01 18:15:00,48,1,1.63,3.31,23.0,26.6,410.0,-0.3,0.0
2023-01-01 18:30:00,48,1,1.31,32.21,22.75,26.17,410.0,-0.3,0.0
2023-01-01 18:45:00,48,1,1.47,16.94,22.6,26.0,410.0,-0.3,0.0
2023-01-01 19:00:00,48,1,2.55,5.5,22.0,25.58,410.0,-0.3,0.0
2023-01-01 19:15:00,48,1,2.06,12.04,21.25,25.15,410.0,-0.3,0.0
2023-01-01 19:30:00,48,1,1.61,23.45,20.5,24.42,410.0,-0.3,0.0
2023-01-01 19:45:00,48,1,2.63,34.07,19.88,23.73,410.0,-0.3,0.0
2023-01-01 20:00:00,48,1,1.95,38.15,19.25,23.33,410.0,-0.3,0.0
2023-01-01 20:15:00,48,1,2.05,26.78,18.88,23.3,410.0,-0.3,0.0
2023-01-01 20:30:00,48,1,1.9,25.1,18.38,23.27,410.0,-0.3,0.0
2023-01-01 20:45:00,48,1,1.8,29.22,18.0,23.0,410.0,-0.3,0.0
2023-01-01 21:00:00,48,1,4.13,-0.4,18.0,22.75,410.0,21.88,181.97
2023-01-01 21:15:00,48,1,3.19,-1.2,18.62,23.5,410.0,25.5,131.0
2023-01-01 21:30:00,48,1,2.81,-6.2,18.51,24.02,410.0,-16.38,94.82
2023-01-01 21:45:00,48,1,2.08,11.4,19.0,24.9,410.0,6.19,39.66
2023-01-01 22:00:00,48,1,1.95,3.2,19.0,25.77,410.0,9.75,52.16
2023-01-01 22:15:00,48,1,1.64,6.11,19.12,26.33,410.0,2.5,26.37
2023-01-01 22:30:00,48,1,1.85,8.26,19.12,26.95,410.0,5.09,30.33
2023-01-01 22:45:00,48,1,1.55,-15.51,19.0,27.5,422.0,0.0,-2.91
2023-01-01 23:00:00,48,1,1.37,12.92,19.12,28.55,420.0,0.3,-11.29
2023-01-01 23:15:00,48,1,0.92,-11.77,19.0,28.65,410.0,-0.3,0.0
2023-01-01 23:30:00,48,1,1.56,31.48,17.88,26.65,410.0,-0.3,0.0
2023-01-01 23:45:00,48,1,1.4,18.73,17.13,25.98,410.0,-0.3,0.0
2023-01-02 00:00:00,48,2,1.09,11.55,16.75,25.42,410.0,-0.3,0.0
2023-01-02 00:15:00,48,2,0.67,32.58,16.25,25.05,410.0,-0.3,0.0
2023-01-02 00:30:00,48,2,1.09,1.8,16.0,24.6,410.0,-0.3,0.0
2023-01-02 00:45:00,48,2,0.57,20.63,15.75,24.23,410.0,-0.3,0.0
2023-01-02 01:00:00,48,2,0.85,-42.69,15.5,23.63,410.0,-0.3,0.0
2023-01-02 01:15:00,48,2,0.62,-66.42,15.06,23.27,410.0,-0.3,0.0
2023-01-02 01:30:00,48,2,0.6,-71.38,14.75,23.13,410.0,-0.3,0.0
2023-01-02 01:45:00,48,2,0.47,-95.88,14.38,22.92,410.0,-0.3,0.0
2023-01-02 02:00:00,48,2,0.89,-161.84,14.5,22.9,410.0,-0.3,0.0
2023-01-02 02:15:00,48,2,0.91,-164.76,14.88,22.55,410.0,-0.3,0.0
2023-01-02 02:30:00,48,2,0.76,-154.84,14.69,22.35,410.0,-0.3,0.0
2023-01-02 02:45:00,48,2,0.86,50.34,14.56,21.83,410.0,-0.3,0.0
2023-01-02 03:00:00,48,2,0.66,159.36,14.38,22.05,410.0,-0.3,0.0
2023-01-02 03:15:00,48,2,1.18,-159.08,14.5,22.0,410.0,-0.3,0.0
2023-01-02 03:30:00,48,2,0.73,140.32,14.38,21.98,410.0,-0.3,0.0
2023-01-02 03:45:00,48,2,1.05,144.28,14.38,21.95,410.0,-0.3,0.0
2023-01-02 04:00:00,48,2,1.02,17.59,14.75,21.85,410.0,-0.3,0.0
2023-01-02 04:15:00,48,2,1.73,-117.54,15.06,21.7,410.0,-0.3,0.0
2023-01-02 04:30:00,48,2,3.64,-91.08,15.25,21.48,344.0,-0.3,0.0
2023-01-02 04:45:00,48,2,1.67,-6.51,15.75,22.1,268.0,6.19,33.31
2023-01-02 05:00:00,48,2,0.33,-17.6,15.56,22.8,268.0,-0.3,0.0
2023-01-02 05:15:00,48,2,0.36,-24.98,14.75,22.0,268.0,-0.3,0.0
2023-01-02 05:30:00,48,2,0.58,-52.53,14.56,21.83,268.0,-0.3,0.0
2023-01-02 05:45:00,48,2,1.38,-108.24,14.56,21.35,268.0,-0.3,0.0
2023-01-02 06:00:00,48,2,1.77,-147.2,14.19,20.77,268.0,-0.3,0.0
2023-01-02 06:15:00,48,2,1.77,-126.14,13.5,20.4,268.0,-0.3,0.0
2023-01-02 06:30:00,48,2,2.05,29.11,12.88,19.9,161.0,-0.3,0.0
2023-01-02 06:45:00,48,2,2.83,-0.7,12.38,19.58,201.0,-14.56,88.5
2023-01-02 07:00:00,48,2,3.69,-7.71,13.56,20.73,201.0,-34.25,187.0
2023-01-02 07:15:00,48,2,4.15,-9.27,14.12,21.0,201.0,-16.38,146.0
2023-01-02 07:30:00,48,2,3.47,2.01,14.44,21.5,190.0,-17.5,75.5
2023-01-02 07:45:00,48,2,2.08,-1.2,14.81,22.52,203.0,-0.7,67.82
2023-01-02 08:00:00,48,2,1.93,4.51,15.12,23.55,203.0,1.4,11.71
2023-01-02 08:15:00,48,2,1.67,-4.61,15.25,24.35,190.0,5.38,32.83
2023-01-02 08:30:00,48,2,1.95,-8.71,15.75,25.1,190.0,5.78,23.41
2023-01-02 08:45:00,48,2,2.67,-3.09,16.25,25.5,203.0,13.06,68.16
2023-01-02 09:00:00,48,2,1.82,-9.9,16.62,25.9,203.0,-5.78,35.08
2023-01-02 09:15:00,48,2,2.1,-5.88,17.0,26.73,203.0,-3.19,7.31
2023-01-02 09:30:00,48,2,2.84,-1.09,15.56,23.15,216.0,-0.3,0.0
2023-01-02 09:45:00,48,2,2.44,0.5,16.37,24.92,216.0,-19.63,117.56
2023-01-02 10:00:00,48,2,2.89,-13.56,16.75,23.65,228.0,-24.5,122.72
2023-01-02 10:15:00,48,2,3.13,1.0,15.75,21.0,218.0,-25.13,130.79
